Date,BANKNIFTY_Open,BANKNIFTY_High,BANKNIFTY_Low,BANKNIFTY_Close,BANKNIFTY_PreClose,NIFTY50_Open,NIFTY50_High,NIFTY50_Low,NIFTY50_Close,NIFTY50_PreClose,AUBANK_Open,AUBANK_High,AUBANK_Low,AUBANK_Close,AUBANK_Volume,AUBANK_PreClose,HDFCBANK_Open,HDFCBANK_High,HDFCBANK_Low,HDFCBANK_Close,HDFCBANK_Volume,HDFCBANK_PreClose,KOTAKBANK_Open,KOTAKBANK_High,KOTAKBANK_Low,KOTAKBANK_Close,KOTAKBANK_Volume,KOTAKBANK_PreClose,INDUSINDBK_Open,INDUSINDBK_High,INDUSINDBK_Low,INDUSINDBK_Close,INDUSINDBK_Volume,INDUSINDBK_PreClose,IDFCFIRSTB_Open,IDFCFIRSTB_High,IDFCFIRSTB_Low,IDFCFIRSTB_Close,IDFCFIRSTB_Volume,IDFCFIRSTB_PreClose,AXISBANK_Open,AXISBANK_High,AXISBANK_Low,AXISBANK_Close,AXISBANK_Volume,AXISBANK_PreClose,ICICIBANK_Open,ICICIBANK_High,ICICIBANK_Low,ICICIBANK_Close,ICICIBANK_Volume,ICICIBANK_PreClose,PNB_Open,PNB_High,PNB_Low,PNB_Close,PNB_Volume,PNB_PreClose,FEDERALBNK_Open,FEDERALBNK_High,FEDERALBNK_Low,FEDERALBNK_Close,FEDERALBNK_Volume,FEDERALBNK_PreClose,BANKBARODA_Open,BANKBARODA_High,BANKBARODA_Low,BANKBARODA_Close,BANKBARODA_Volume,BANKBARODA_PreClose,BANDHANBNK_Open,BANDHANBNK_High,BANDHANBNK_Low,BANDHANBNK_Close,BANDHANBNK_Volume,BANDHANBNK_PreClose,SBIN_Open,SBIN_High,SBIN_Low,SBIN_Close,SBIN_Volume,SBIN_PreClose
2021-01-01,,,,,,13996.099609375,14049.849609375,13991.349609375,14018.5,13981.75,427.5,440.32501220703125,423.625,437.67498779296875,1512142,426.29998779296875,1440.0,1443.0,1420.5999755859375,1425.050048828125,4405469,1436.300048828125,1996.9000244140625,2007.949951171875,1990.699951171875,1994.050048828125,1106099,1995.5999755859375,895.0,904.0,893.0499877929688,900.1500244140625,4632855,894.9500122070312,37.04999923706055,37.599998474121094,36.849998474121094,37.400001525878906,12858049,37.04999923706055,620.25,625.4500122070312,617.5499877929688,623.7999877929688,6047062,620.4500122070312,535.5499877929688,537.0,526.0999755859375,527.5,13592625,535.0499877929688,33.29999923706055,34.95000076293945,33.099998474121094,34.79999923706055,227528491,33.04999923706055,67.0,68.19999694824219,66.80000305175781,68.05000305175781,14471914,66.69999694824219,61.79999923706055,64.80000305175781,61.599998474121094,64.5,43369915,61.45000076293945,402.0,404.95001220703125,396.0,400.20001220703125,5230681,402.25,274.8999938964844,280.0,274.3999938964844,279.3999938964844,24531791,274.95001220703125
2021-01-04,31485.150390625,31489.599609375,30893.650390625,31212.44921875,31264.05078125,14104.349609375,14147.9501953125,13953.75,14132.900390625,14018.5,445.0,445.875,434.0,441.625,2693724,437.67498779296875,1438.0,1438.0,1399.0,1416.0,7870096,1425.050048828125,2004.0,2005.949951171875,1955.0,1965.550048828125,3141429,1994.050048828125,910.0,914.0,887.4500122070312,897.8499755859375,6991890,900.1500244140625,37.95000076293945,39.150001525878906,37.70000076293945,38.599998474121094,48722834,37.400001525878906,627.7999877929688,633.0,621.2999877929688,624.7000122070312,14068156,623.7999877929688,532.2999877929688,535.0,524.2999877929688,531.7000122070312,16549750,527.5,35.400001525878906,35.75,34.25,35.54999923706055,213599078,34.79999923706055,69.0,71.4000015258789,68.80000305175781,70.55000305175781,45809327,68.05000305175781,65.0999984741211,66.30000305175781,64.30000305175781,65.80000305175781,40279407,64.5,404.0,404.3999938964844,395.0,397.0,9725066,400.20001220703125,281.8500061035156,283.8999938964844,277.75,281.04998779296875,31450608,279.3999938964844
2021-01-05,31041.099609375,31767.650390625,30935.55078125,31722.25,31212.44921875,14075.150390625,14215.599609375,14048.150390625,14199.5,14132.900390625,444.7749938964844,445.0,436.25,442.32501220703125,1533304,441.625,1419.199951171875,1430.75,1409.0,1426.699951171875,7193412,1416.0,1959.5,1964.4000244140625,1935.0,1959.75,3263230,1965.550048828125,891.7000122070312,927.3499755859375,883.0,921.6500244140625,11907501,897.8499755859375,38.25,39.95000076293945,37.900001525878906,39.70000076293945,54314659,38.599998474121094,618.0,667.9000244140625,618.0,664.4500122070312,37973963,624.7000122070312,526.6500244140625,539.9500122070312,523.0,537.25,23311516,531.7000122070312,35.0,35.70000076293945,34.70000076293945,35.599998474121094,142225084,35.54999923706055,70.0,72.5,69.25,72.30000305175781,41838390,70.55000305175781,65.19999694824219,66.25,64.80000305175781,65.5999984741211,31735002,65.80000305175781,394.0,403.8999938964844,390.3999938964844,401.8500061035156,11743029,397.0,278.04998779296875,282.45001220703125,277.0,281.75,27393072,281.04998779296875
2021-01-06,31839.94921875,31982.30078125,31548.150390625,31797.900390625,31722.25,14240.9501953125,14244.150390625,14039.900390625,14146.25,14199.5,446.5,448.5,436.5,444.7749938964844,2616550,442.32501220703125,1435.0,1440.0,1413.0999755859375,1420.550048828125,11067025,1426.699951171875,1973.9000244140625,1979.0,1948.4000244140625,1970.4000244140625,3452515,1959.75,924.9500122070312,936.75,909.4000244140625,922.3499755859375,9768197,921.6500244140625,39.75,42.849998474121094,38.5,41.400001525878906,80681106,39.70000076293945,662.0,667.1500244140625,649.1500244140625,654.25,20829645,664.4500122070312,538.75,550.5999755859375,535.8499755859375,546.7000122070312,28178838,537.25,35.79999923706055,36.400001525878906,34.75,35.20000076293945,202327890,35.599998474121094,73.0999984741211,74.19999694824219,71.44999694824219,72.69999694824219,42551006,72.30000305175781,66.0,67.69999694824219,64.69999694824219,65.5,47643226,65.5999984741211,403.95001220703125,409.25,394.6000061035156,396.0,9455430,401.8500061035156,283.0,289.1499938964844,281.3999938964844,285.04998779296875,40765708,281.75
2021-01-07,32129.80078125,32177.400390625,31911.5,31956.0,31797.900390625,14253.75,14256.25,14123.099609375,14137.349609375,14146.25,446.9750061035156,450.0,440.57501220703125,444.0,1155794,444.7749938964844,1432.5,1432.5999755859375,1412.550048828125,1416.25,9947421,1420.550048828125,1984.0,1984.0,1947.5,1952.4000244140625,3419317,1970.4000244140625,935.0,961.6500244140625,931.0999755859375,952.0499877929688,12154311,922.3499755859375,43.5,47.599998474121094,42.400001525878906,45.79999923706055,201972764,41.400001525878906,659.0,676.5,659.0,671.0999755859375,17887570,654.25,552.1500244140625,554.4000244140625,539.75,541.0999755859375,21138034,546.7000122070312,35.79999923706055,36.0,35.349998474121094,35.45000076293945,94883129,35.20000076293945,74.9000015258789,76.5,73.25,75.6500015258789,51330375,72.69999694824219,66.5,67.0,65.75,66.1500015258789,27985323,65.5,406.54998779296875,411.0,401.3999938964844,405.79998779296875,12540078,396.0,289.0,291.79998779296875,287.0,287.70001220703125,30546600,285.04998779296875
2021-01-08,32298.05078125,32298.05078125,32002.94921875,32084.19921875,31956.0,14258.400390625,14367.2998046875,14221.650390625,14347.25,14137.349609375,449.5,458.1499938964844,443.95001220703125,446.79998779296875,1975580,444.0,1432.0,1442.0,1423.0999755859375,1431.6500244140625,6884382,1416.25,1972.0,1976.0,1946.25,1970.699951171875,3262897,1952.4000244140625,965.0,976.0,932.0999755859375,939.7999877929688,10838196,952.0499877929688,46.79999923706055,46.95000076293945,43.849998474121094,44.400001525878906,74289673,45.79999923706055,678.0,678.8499755859375,668.5,672.7000122070312,12272794,671.0999755859375,547.0,547.0999755859375,536.3499755859375,542.0499877929688,21937965,541.0999755859375,35.650001525878906,35.900001525878906,35.099998474121094,35.400001525878906,80655853,35.45000076293945,76.4000015258789,76.80000305175781,75.4000015258789,75.75,25199203,75.6500015258789,67.0,67.1500015258789,65.30000305175781,65.55000305175781,22794827,66.1500015258789,411.04998779296875,424.0,409.3999938964844,419.3999938964844,16763434,405.79998779296875,290.1000061035156,291.3999938964844,285.20001220703125,286.0,32543357,287.70001220703125
2021-01-11,32280.30078125,32288.44921875,31836.94921875,31998.900390625,32084.19921875,14474.0498046875,14498.2001953125,14383.099609375,14484.75,14347.25,450.42498779296875,452.25,436.75,449.7250061035156,1128786,446.79998779296875,1450.0,1464.9000244140625,1436.300048828125,1451.449951171875,8665696,1431.6500244140625,1960.0,1966.9000244140625,1935.4000244140625,1938.1500244140625,2995521,1970.699951171875,942.9000244140625,950.9500122070312,926.2000122070312,929.0999755859375,8419415,939.7999877929688,44.75,45.099998474121094,43.25,44.45000076293945,39358606,44.400001525878906,676.0,676.6500244140625,660.1500244140625,666.9500122070312,7928365,672.7000122070312,545.1500244140625,546.0,535.0,544.7000122070312,19394393,542.0499877929688,35.79999923706055,35.79999923706055,34.54999923706055,34.900001525878906,76603154,35.400001525878906,76.25,76.44999694824219,73.5999984741211,74.80000305175781,23281709,75.75,66.0,66.1500015258789,63.75,64.25,23307584,65.55000305175781,424.8999938964844,424.8999938964844,404.5,408.3999938964844,9559472,419.3999938964844,288.0,288.20001220703125,279.6000061035156,282.5,29703173,286.0
2021-01-12,31835.05078125,32397.94921875,31725.849609375,32339.0,31998.900390625,14473.7998046875,14590.650390625,14432.849609375,14563.4501953125,14484.75,447.75,454.0,447.4750061035156,452.42498779296875,945394,449.7250061035156,1452.449951171875,1487.699951171875,1449.0999755859375,1481.0,10194078,1451.449951171875,1929.800048828125,1930.0999755859375,1895.8499755859375,1903.449951171875,6035580,1938.1500244140625,920.0,941.5,906.5499877929688,927.6500244140625,8805330,929.0999755859375,44.0,48.45000076293945,43.5,47.150001525878906,90521255,44.45000076293945,661.2999877929688,685.0,659.25,675.7000122070312,13301893,666.9500122070312,541.0,550.6500244140625,537.0999755859375,548.0,16388310,544.7000122070312,34.70000076293945,36.95000076293945,34.29999923706055,36.5,183664727,34.900001525878906,74.0,76.8499984741211,73.5,76.19999694824219,29285428,74.80000305175781,63.900001525878906,71.69999694824219,63.099998474121094,70.75,81300070,64.25,406.5,406.5,388.29998779296875,391.45001220703125,20267358,408.3999938964844,280.0,293.8500061035156,277.8999938964844,292.5,44307145,282.5
2021-01-13,32546.599609375,32683.5,32148.25,32574.650390625,32339.0,14639.7998046875,14653.349609375,14435.7001953125,14564.849609375,14563.4501953125,454.4750061035156,454.4750061035156,442.07501220703125,446.25,1460602,452.42498779296875,1492.9000244140625,1496.9000244140625,1462.0999755859375,1470.6500244140625,8467325,1481.0,1911.0,1911.0,1877.0,1882.0999755859375,5583130,1903.449951171875,932.7999877929688,953.5,926.1500244140625,942.75,9473962,927.6500244140625,47.75,47.79999923706055,45.150001525878906,46.04999923706055,56558691,47.150001525878906,676.0,691.2000122070312,669.0499877929688,687.7999877929688,15645903,675.7000122070312,551.5,561.0,548.25,556.5,21920297,548.0,37.0,37.20000076293945,35.25,36.599998474121094,227452083,36.5,77.0,78.0,74.3499984741211,74.80000305175781,41785200,76.19999694824219,72.0,76.0,70.05000305175781,75.25,127567552,70.75,395.29998779296875,395.45001220703125,371.0,375.1000061035156,21737588,391.45001220703125,296.0,308.0,294.5,306.79998779296875,78042133,292.5
2021-01-14,32526.69921875,32718.94921875,32442.349609375,32519.75,32574.650390625,14550.0498046875,14617.7998046875,14471.5,14595.599609375,14564.849609375,448.20001220703125,465.75,448.20001220703125,457.0,2031400,446.25,1471.1500244140625,1488.0,1456.0,1468.75,6148583,1470.6500244140625,1892.0,1905.0,1871.050048828125,1892.6500244140625,4803638,1882.0999755859375,953.0,980.7000122070312,951.25,969.7000122070312,14887258,942.75,46.25,47.349998474121094,45.79999923706055,46.25,29310346,46.04999923706055,678.5,687.7999877929688,674.6500244140625,676.0,9337503,687.7999877929688,554.0499877929688,558.4500122070312,550.5999755859375,553.2999877929688,13330898,556.5,36.75,37.79999923706055,36.400001525878906,37.0,184172283,36.599998474121094,75.19999694824219,75.9000015258789,74.25,75.05000305175781,21212153,74.80000305175781,75.3499984741211,77.9000015258789,74.69999694824219,76.19999694824219,73557480,75.25,374.8999938964844,379.79998779296875,369.29998779296875,373.1499938964844,12123283,375.1000061035156,306.70001220703125,309.25,303.79998779296875,307.25,40123498,306.79998779296875
2021-01-15,32508.900390625,32544.80078125,32044.349609375,32246.80078125,32519.75,14594.349609375,14617.4501953125,14357.849609375,14433.7001953125,14595.599609375,457.0,460.95001220703125,453.625,460.125,2823654,457.0,1469.0999755859375,1471.6500244140625,1445.0,1466.6500244140625,7082618,1468.75,1894.199951171875,1904.0,1854.050048828125,1863.9000244140625,2715164,1892.6500244140625,974.0,983.0,953.4500122070312,965.9000244140625,9195430,969.7000122070312,46.400001525878906,49.54999923706055,45.849998474121094,48.45000076293945,99486620,46.25,677.5999755859375,682.9500122070312,669.5999755859375,674.8499755859375,12339771,676.0,550.0,551.0,541.5,543.0,15708956,553.2999877929688,37.0,37.5,35.5,35.95000076293945,142841953,37.0,74.8499984741211,75.30000305175781,71.80000305175781,73.3499984741211,28983879,75.05000305175781,76.5,77.80000305175781,72.8499984741211,75.1500015258789,61065625,76.19999694824219,376.0,377.8999938964844,362.25,368.54998779296875,12862038,373.1499938964844,306.79998779296875,310.8999938964844,301.29998779296875,303.8500061035156,35307601,307.25
2021-01-18,32275.150390625,32441.5,31650.900390625,31811.75,32246.80078125,14453.2998046875,14459.150390625,14222.7998046875,14281.2998046875,14433.7001953125,460.5,461.9750061035156,440.0,444.67498779296875,3679398,460.125,1469.9000244140625,1502.8499755859375,1467.0,1483.0999755859375,21412816,1466.6500244140625,1870.5,1872.25,1838.8499755859375,1846.949951171875,5004628,1863.9000244140625,959.0,960.0,924.0,932.7999877929688,10668611,965.9000244140625,48.650001525878906,48.75,45.79999923706055,46.650001525878906,51656962,48.45000076293945,674.4500122070312,675.0,651.1500244140625,657.0,13460603,674.8499755859375,544.5,548.4000244140625,528.9000244140625,533.1500244140625,21580313,543.0,36.0,36.54999923706055,35.099998474121094,35.45000076293945,113003034,35.95000076293945,72.94999694824219,73.4000015258789,71.0999984741211,71.5999984741211,23791895,73.3499984741211,75.44999694824219,77.0999984741211,72.05000305175781,73.05000305175781,58500838,75.1500015258789,367.6000061035156,368.95001220703125,354.0,356.0,11063196,368.54998779296875,303.5,308.6499938964844,292.20001220703125,294.45001220703125,54969750,303.8500061035156
2021-01-19,32082.900390625,32464.94921875,31863.94921875,32424.849609375,31811.75,14371.650390625,14546.0498046875,14350.849609375,14521.150390625,14281.2998046875,447.3999938964844,454.7250061035156,447.0,449.67498779296875,2697278,444.67498779296875,1491.800048828125,1511.6500244140625,1467.0,1503.8499755859375,8680127,1483.0999755859375,1856.0999755859375,1892.0,1845.25,1887.0,4805514,1846.949951171875,942.0499877929688,952.0,936.25,939.9000244140625,6309233,932.7999877929688,47.099998474121094,50.70000076293945,47.099998474121094,50.150001525878906,72082670,46.650001525878906,663.5499877929688,671.9500122070312,659.75,668.75,9010539,657.0,539.0,547.75,533.9000244140625,546.4500122070312,20575358,533.1500244140625,35.95000076293945,36.75,35.5,36.5,109008869,35.45000076293945,72.0,75.5999984741211,72.0,75.4000015258789,28261556,71.5999984741211,73.44999694824219,75.94999694824219,73.19999694824219,75.75,36969600,73.05000305175781,361.29998779296875,364.3999938964844,353.1000061035156,362.29998779296875,14106377,356.0,297.6499938964844,302.5,296.3999938964844,298.6000061035156,35803901,294.45001220703125
2021-01-20,32388.94921875,32607.44921875,32322.900390625,32543.69921875,32424.849609375,14538.2998046875,14666.4501953125,14517.5498046875,14644.7001953125,14521.150390625,452.4750061035156,465.125,446.07501220703125,460.17498779296875,1892468,449.67498779296875,1501.0,1501.0,1486.0,1492.0,6673026,1503.8499755859375,1890.0,1890.0,1869.449951171875,1883.5999755859375,3041448,1887.0,936.9000244140625,953.8499755859375,928.25,947.7000122070312,7004445,939.9000244140625,50.75,52.45000076293945,49.45000076293945,51.45000076293945,98044307,50.150001525878906,664.0,680.9500122070312,664.0,675.75,9980614,668.75,546.4500122070312,554.5999755859375,546.0,551.0,16097138,546.4500122070312,36.75,37.29999923706055,36.29999923706055,36.95000076293945,132227405,36.5,75.80000305175781,78.0,74.6500015258789,77.30000305175781,71372249,75.4000015258789,75.8499984741211,80.30000305175781,75.05000305175781,79.44999694824219,61542233,75.75,362.95001220703125,367.29998779296875,357.1000061035156,359.79998779296875,14562621,362.29998779296875,298.79998779296875,304.70001220703125,296.8500061035156,302.54998779296875,33759304,298.6000061035156
2021-01-21,32732.80078125,32842.30078125,31985.55078125,32186.900390625,32543.69921875,14730.9501953125,14753.5498046875,14517.25,14590.349609375,14644.7001953125,460.8999938964844,462.3999938964844,452.5,456.6499938964844,1954442,460.17498779296875,1492.0,1494.3499755859375,1468.1500244140625,1474.800048828125,13166527,1492.0,1900.0,1904.9000244140625,1845.75,1857.800048828125,5668862,1883.5999755859375,959.4000244140625,967.0,918.25,925.8499755859375,8216362,947.7000122070312,51.95000076293945,52.0,48.79999923706055,49.70000076293945,55907468,51.45000076293945,680.75,695.0,669.75,675.8499755859375,15849438,675.75,555.0,561.0,549.7000122070312,552.7000122070312,18189277,551.0,37.099998474121094,37.400001525878906,35.25,35.650001525878906,126279607,36.95000076293945,78.8499984741211,78.8499984741211,75.25,76.25,48996022,77.30000305175781,80.1500015258789,80.80000305175781,75.1500015258789,76.30000305175781,53482170,79.44999694824219,364.95001220703125,372.54998779296875,335.0,340.70001220703125,34448498,359.79998779296875,304.0,305.1499938964844,291.5,294.8500061035156,29995203,302.54998779296875
2021-01-22,32088.0,32131.400390625,31119.900390625,31167.25,32186.900390625,14583.400390625,14619.900390625,14357.75,14371.900390625,14590.349609375,456.79998779296875,457.17498779296875,440.54998779296875,448.29998779296875,1316030,456.6499938964844,1467.9000244140625,1467.9000244140625,1440.1500244140625,1443.550048828125,7696182,1474.800048828125,1850.0,1875.0,1824.5,1828.0,4298175,1857.800048828125,930.0,934.0,890.0,893.2999877929688,11366492,925.8499755859375,50.0,50.75,48.29999923706055,49.5,55567022,49.70000076293945,670.0,673.9000244140625,638.7999877929688,644.5,21392223,675.8499755859375,553.0999755859375,553.5,530.5999755859375,533.7999877929688,24515997,552.7000122070312,35.79999923706055,36.04999923706055,34.20000076293945,34.54999923706055,133649890,35.650001525878906,76.30000305175781,77.0,72.9000015258789,73.30000305175781,37307932,76.25,76.1500015258789,77.3499984741211,73.0,73.3499984741211,45531180,76.30000305175781,333.0,336.20001220703125,311.8500061035156,314.1000061035156,35577488,340.70001220703125,295.5,298.0,282.3999938964844,283.70001220703125,44440810,294.8500061035156
2021-01-25,31507.150390625,31697.55078125,31013.650390625,31198.400390625,31167.25,14477.7998046875,14491.099609375,14218.599609375,14238.900390625,14371.900390625,451.0,451.0,440.0,442.32501220703125,517856,448.29998779296875,1465.0999755859375,1481.0,1455.1500244140625,1462.8499755859375,10172359,1443.550048828125,1845.0,1867.4000244140625,1775.0,1794.4000244140625,6610138,1828.0,906.0,912.3499755859375,839.2000122070312,849.1500244140625,11829328,893.2999877929688,50.29999923706055,50.650001525878906,47.54999923706055,48.04999923706055,37299052,49.5,654.0,668.0,639.3499755859375,658.4000244140625,21325345,644.5,536.5499877929688,542.2999877929688,531.2000122070312,538.0499877929688,23415249,533.7999877929688,35.0,35.099998474121094,33.5,34.150001525878906,83484252,34.54999923706055,74.05000305175781,74.80000305175781,70.80000305175781,71.25,30214877,73.30000305175781,74.5999984741211,76.1500015258789,70.4000015258789,73.8499984741211,53420249,73.3499984741211,320.0,320.0,301.5,309.54998779296875,19108393,314.1000061035156,284.5,288.0,277.04998779296875,280.95001220703125,34034630,283.70001220703125
2021-01-27,31236.25,31287.05078125,30165.650390625,30284.55078125,31198.400390625,14237.9501953125,14237.9501953125,13929.2998046875,13967.5,14238.900390625,442.5,445.4750061035156,421.25,426.32501220703125,1131842,442.32501220703125,1468.0,1471.9000244140625,1406.1500244140625,1409.5999755859375,11778138,1462.8499755859375,1798.0,1823.449951171875,1746.3499755859375,1764.699951171875,7892319,1794.4000244140625,848.0,860.7999877929688,806.0,820.1500244140625,15810173,849.1500244140625,48.0,49.20000076293945,46.900001525878906,47.79999923706055,37095806,48.04999923706055,659.9500122070312,663.7999877929688,627.4000244140625,632.0999755859375,24462588,658.4000244140625,537.7999877929688,539.2000122070312,519.0999755859375,522.3499755859375,28049286,538.0499877929688,34.099998474121094,34.25,33.04999923706055,33.349998474121094,69780206,34.150001525878906,71.25,71.9000015258789,69.4000015258789,69.80000305175781,35526511,71.25,73.55000305175781,75.5,72.0,74.05000305175781,72480794,73.8499984741211,309.8500061035156,315.3999938964844,302.1000061035156,303.70001220703125,12842107,309.54998779296875,280.20001220703125,284.8500061035156,272.70001220703125,275.6499938964844,39211107,280.95001220703125
2021-01-28,29812.30078125,30464.400390625,29687.69921875,30358.30078125,30284.55078125,13810.400390625,13898.25,13713.25,13817.5498046875,13967.5,433.0,438.5,422.5,434.8999938964844,612148,426.32501220703125,1389.9000244140625,1401.300048828125,1342.0,1371.449951171875,21352223,1409.5999755859375,1731.0,1764.449951171875,1701.0,1722.8499755859375,6035924,1764.699951171875,801.2999877929688,828.8499755859375,789.0,802.5999755859375,13789865,820.1500244140625,47.099998474121094,49.150001525878906,46.95000076293945,47.900001525878906,50095946,47.79999923706055,622.0,674.7000122070312,616.0,670.7000122070312,64303975,632.0999755859375,514.5999755859375,529.8499755859375,512.0,528.25,29836591,522.3499755859375,33.0,33.099998474121094,31.899999618530273,32.54999923706055,130283571,33.349998474121094,69.25,72.44999694824219,69.05000305175781,71.5999984741211,57090348,69.80000305175781,72.44999694824219,72.80000305175781,64.5,66.75,153754944,74.05000305175781,299.8999938964844,313.8999938964844,297.0,311.1499938964844,18713452,303.70001220703125,271.8999938964844,283.3500061035156,269.5,282.3500061035156,48717297,275.6499938964844
2021-01-29,30700.650390625,31111.94921875,30254.55078125,30565.5,30358.30078125,13946.599609375,13966.849609375,13596.75,13634.599609375,13817.5498046875,440.0,443.92498779296875,431.29998779296875,436.25,2255772,434.8999938964844,1391.3499755859375,1408.75,1364.5,1390.5,14352251,1371.449951171875,1749.8499755859375,1749.8499755859375,1704.0,1712.949951171875,5140687,1722.8499755859375,817.0999755859375,860.8499755859375,815.6500244140625,846.0999755859375,19305853,802.5999755859375,48.5,49.29999923706055,46.95000076293945,47.20000076293945,42499626,47.900001525878906,671.0,675.8499755859375,653.0,662.9000244140625,31273252,670.7000122070312,533.3499755859375,544.9500122070312,529.4500122070312,537.0,33172808,528.25,33.0,34.400001525878906,32.5,33.349998474121094,125606644,32.54999923706055,72.5999984741211,74.55000305175781,71.8499984741211,72.30000305175781,52821135,71.5999984741211,67.94999694824219,70.1500015258789,66.4000015258789,68.05000305175781,72845577,66.75,316.20001220703125,318.20001220703125,306.5,309.45001220703125,14889735,311.1499938964844,285.6000061035156,290.6499938964844,279.1000061035156,282.1000061035156,42300984,282.3500061035156
2021-02-01,30976.349609375,33305.30078125,30906.44921875,33089.05078125,30565.5,13758.599609375,14336.349609375,13661.75,14281.2001953125,13634.599609375,445.5,475.0,445.5,470.7749938964844,4617244,436.25,1410.25,1482.5,1401.0,1476.75,13185272,1390.5,1730.0,1809.800048828125,1696.050048828125,1801.5,4829210,1712.949951171875,859.0,981.4000244140625,856.0,970.5999755859375,38067807,846.0999755859375,45.79999923706055,47.150001525878906,43.75,46.599998474121094,91266329,47.20000076293945,665.0,717.0,654.3499755859375,709.3499755859375,30648270,662.9000244140625,552.0,609.4500122070312,551.0,603.7999877929688,69354326,537.0,33.75,36.0,33.099998474121094,35.75,200145354,33.349998474121094,73.3499984741211,77.44999694824219,71.75,77.19999694824219,38848036,72.30000305175781,68.94999694824219,74.4000015258789,67.69999694824219,73.9000015258789,88439891,68.05000305175781,310.0,325.8999938964844,304.8999938964844,323.25,16423176,309.45001220703125,285.1000061035156,313.8999938964844,282.75,310.70001220703125,103414068,282.1000061035156
2021-02-02,33589.05078125,34652.5,33583.1484375,34267.8984375,33089.05078125,14481.099609375,14731.7001953125,14469.150390625,14647.849609375,14281.2001953125,475.2250061035156,499.5,467.5249938964844,480.3500061035156,2260392,470.7749938964844,1501.0,1578.5,1497.4000244140625,1560.550048828125,21210103,1476.75,1830.0,1879.0999755859375,1800.050048828125,1861.300048828125,5871337,1801.5,982.4000244140625,999.0,949.2999877929688,975.6500244140625,20556081,970.5999755859375,47.150001525878906,48.95000076293945,46.54999923706055,47.70000076293945,56064941,46.599998474121094,719.25,744.9500122070312,704.2000122070312,714.2000122070312,28703320,709.3499755859375,613.0,624.0,598.7000122070312,617.3499755859375,42362384,603.7999877929688,36.099998474121094,36.849998474121094,35.54999923706055,36.20000076293945,199832087,35.75,77.8499984741211,81.8499984741211,77.5999984741211,80.25,52080504,77.19999694824219,75.0,76.94999694824219,73.3499984741211,74.6500015258789,73020753,73.9000015258789,330.0,343.8999938964844,328.45001220703125,339.3500061035156,21959784,323.25,315.0,337.3999938964844,315.0,333.1000061035156,121434166,310.70001220703125
2021-02-03,34555.6015625,34908.05078125,34011.8984375,34758.44921875,34267.8984375,14754.900390625,14868.849609375,14574.150390625,14789.9501953125,14647.849609375,486.3999938964844,486.3999938964844,471.8500061035156,481.25,1622092,480.3500061035156,1579.0,1581.699951171875,1542.0,1574.800048828125,10118627,1560.550048828125,1870.0,1883.1500244140625,1820.0,1852.199951171875,4289395,1861.300048828125,980.0,1080.800048828125,972.2000122070312,1048.550048828125,34995822,975.6500244140625,48.20000076293945,48.29999923706055,47.099998474121094,47.650001525878906,28568238,47.70000076293945,720.0,736.7999877929688,715.5499877929688,733.7999877929688,23541361,714.2000122070312,623.4000244140625,627.5,614.0,622.3499755859375,27155908,617.3499755859375,36.45000076293945,38.75,35.70000076293945,38.349998474121094,260980002,36.20000076293945,80.75,82.19999694824219,79.19999694824219,81.5999984741211,36230202,80.25,75.4000015258789,78.8499984741211,73.5,77.0999984741211,65076252,74.6500015258789,347.0,347.6499938964844,337.1499938964844,342.8500061035156,12611884,339.3500061035156,333.75,339.8999938964844,325.79998779296875,335.95001220703125,66420168,333.1000061035156
2021-02-04,34548.8984375,35413.1484375,34238.8984375,35344.80078125,34758.44921875,14789.0498046875,14913.7001953125,14714.75,14895.650390625,14789.9501953125,484.4750061035156,489.5,470.7749938964844,482.4750061035156,1703740,481.25,1566.0,1588.0,1543.449951171875,1579.0999755859375,12242342,1574.800048828125,1839.0,1915.0,1831.0,1910.4000244140625,9641674,1852.199951171875,1034.9000244140625,1042.0,1016.0,1032.1500244140625,13666242,1048.550048828125,47.70000076293945,49.5,47.349998474121094,49.04999923706055,41320998,47.650001525878906,730.0,745.5,720.5999755859375,743.9000244140625,20490289,733.7999877929688,618.7999877929688,631.6500244140625,609.0,628.2999877929688,29982222,622.3499755859375,38.5,41.0,38.0,40.5,384813812,38.349998474121094,81.3499984741211,85.80000305175781,80.55000305175781,85.55000305175781,43530895,81.5999984741211,77.0999984741211,83.0999984741211,76.0999984741211,82.05000305175781,95917593,77.0999984741211,338.0,352.0,335.1499938964844,346.8500061035156,14445571,342.8500061035156,334.3999938964844,358.0,331.1000061035156,355.1000061035156,145203439,335.95001220703125
